Product,Quantity,UnitPrice,PaymentType,TransactionID,TotalPrice,Customer_id,Gender,sale_date,
Laptop,3,226.82,Credit Card,TX301104,680.46,76,Male,2023-10-19,
Desk,3,337.16,Online,TX301105,1011.48,87,Female,2022-03-15,
Chair,6,371.52,Gift Card,TX301106,2229.12,41,Male,2023-06-21,
Printer,2,39.91,Cash,TX301107,79.82,131,Male,2023-02-01,
Printer,10,386.21,Online,TX301108,3862.1,113,Male,2023-03-14,
Printer,4,279.84,Online,TX301109,1119.36,2,Male,2022-01-24,
Tablet,2,156.52,Gift Card,TX301110,313.04,82,Female,2023-06-18,
Laptop,8,367.19,Gift Card,TX301111,2937.52,76,Male,2023-01-25,
Laptop,6,161.79,Online,TX301112,970.74,111,Male,2022-11-22,
Desk,4,129.85,Gift Card,TX301113,519.4,19,Female,2022-11-12,
Phone,8,37.98,Debit Card,TX301114,303.84,11,Male,2022-05-08,
Phone,10,142.35,Cash,TX301115,1423.5,69,Male,2022-09-08,
Printer,8,310.4,Online,TX301116,2483.2,84,Male,2022-12-17,
Laptop,1,7.37,Debit Card,TX301117,7.37,44,Male,2022-02-05,
Tablet,2,391.88,Credit Card,TX301118,783.76,121,Male,2022-04-16,
Printer,6,374.4,Gift Card,TX301119,2246.4,84,Male,2022-08-25,
Chair,3,67.73,Online,TX301120,203.19,31,Male,2022-01-25,
Tablet,9,360.7,Online,TX301121,3246.3,73,Male,2022-10-03,
Chair,5,353.08,Online,TX301122,1765.4,155,Female,2023-09-27,
Tablet,1,280.34,Credit Card,TX301123,280.34,66,Female,2023-03-03,
Monitor,5,271.5,Credit Card,TX301124,1357.5,139,Female,2023-07-31,
Printer,5,15.07,Cash,TX301125,75.35,14,Female,2022-08-04,
Phone,9,223.23,Credit Card,TX301126,2009.07,102,Female,2023-07-31,
Chair,3,271.37,Cash,TX301127,814.11,112,Female,2023-04-30,
Tablet,8,107.23,Gift Card,TX301128,857.84,104,Male,2022-12-14,
Laptop,3,127.57,Gift Card,TX301129,382.71,80,Female,2022-02-01,
Laptop,2,107.36,Online,TX301130,214.72,38,Female,2022-11-28,
Printer,6,94.8,Credit Card,TX301131,568.8,135,Female,2022-06-17,
Tablet,8,278.75,Credit Card,TX301132,2230,58,Female,2023-09-14,
Phone,6,374.27,Online,TX301133,2245.62,86,Male,2023-04-12,
Tablet,5,82.7,Cash,TX301134,413.5,86,Female,2023-11-04,
Desk,5,119.16,Credit Card,TX301135,595.8,140,Female,2023-03-25,
Printer,2,296.61,Cash,TX301136,593.22,132,Female,2023-03-13,
Printer,5,311.51,Credit Card,TX301137,1557.55,154,Female,2022-02-16,
Monitor,5,257.77,Credit Card,TX301138,1288.85,39,Male,2022-12-25,
Tablet,1,391.91,Debit Card,TX301139,391.91,147,Female,2022-10-14,
Chair,10,319.07,Debit Card,TX301140,3190.7,57,Male,2023-10-02,
Desk,3,262.7,Gift Card,TX301141,788.1,112,Female,2023-08-23,
Monitor,4,263.38,Cash,TX301142,1053.52,30,Female,2023-09-15,
Chair,7,85.46,Debit Card,TX301143,598.22,151,Female,2022-01-24,
Monitor,8,10.89,Online,TX301144,87.12,127,Female,2022-08-13,
Printer,10,289.09,Cash,TX301145,2890.9,89,Female,2023-08-13,
Chair,10,393.44,Debit Card,TX301146,3934.4,55,Female,2023-01-29,
Desk,7,186.42,Gift Card,TX301147,1304.94,98,Female,2022-07-29,
Monitor,7,284.08,Debit Card,TX301148,1988.56,7,Male,2022-06-23,
Phone,7,244.27,Gift Card,TX301149,1709.89,22,Female,2022-12-01,
Printer,1,58.12,Debit Card,TX301150,58.12,1,Female,2022-02-17,
Printer,4,296.7,Credit Card,TX301151,1186.8,126,Male,2023-01-15,
Tablet,8,113.49,Debit Card,TX301152,907.92,40,Female,2022-07-04,
Printer,3,170.52,Gift Card,TX301153,511.56,87,Female,2023-03-28,
Printer,5,90.6,Credit Card,TX301154,453,21,Female,2023-06-20,
Desk,3,91.49,Cash,TX301155,274.47,105,Female,2022-11-11,
Laptop,1,310.38,Credit Card,TX301156,310.38,39,Female,2023-12-14,
Desk,5,141.82,Debit Card,TX301157,709.1,26,Male,2022-03-26,
Phone,3,306.65,Credit Card,TX301158,919.95,86,Female,2022-06-27,
Desk,4,380.96,Credit Card,TX301159,1523.84,131,Female,2022-04-30,
Desk,1,183.95,Debit Card,TX301160,183.95,7,Male,2023-11-21,
Tablet,7,265,Online,TX301161,1855,102,Female,2023-02-17,
Chair,8,270.64,Online,TX301162,2165.12,114,Female,2022-11-03,
Monitor,1,313.59,Online,TX301163,313.59,26,Female,2023-07-19,
Chair,2,92.83,Online,TX301164,185.66,131,Female,2022-02-20,
Phone,8,12.45,Debit Card,TX301165,99.6,73,Male,2023-01-20,
Phone,5,101.99,Cash,TX301166,509.95,109,Female,2023-11-15,
Chair,7,85.84,Debit Card,TX301167,600.88,152,Female,2022-05-17,
Phone,10,36.18,Debit Card,TX301168,361.8,116,Female,2023-08-14,
Laptop,2,352.11,Debit Card,TX301169,704.22,96,Male,2023-07-18,
Phone,2,376.14,Credit Card,TX301170,752.28,106,Male,2023-02-08,
Printer,1,301.4,Gift Card,TX301171,301.4,122,Female,2022-10-29,
Laptop,1,255.95,Gift Card,TX301172,255.95,61,Male,2022-07-07,
Printer,10,159.59,Online,TX301173,1595.9,31,Male,2022-09-02,
Phone,4,104.77,Online,TX301174,419.08,16,Male,2022-02-06,
Phone,8,342.27,Gift Card,TX301175,2738.16,38,Male,2023-08-10,
Monitor,6,100.27,Cash,TX301176,601.62,130,Female,2022-03-31,
Printer,2,363.67,Cash,TX301177,727.34,95,Female,2022-04-01,
Tablet,7,63.5,Cash,TX301178,444.5,111,Male,2022-07-16,
Desk,4,297.67,Online,TX301179,1190.68,52,Female,2023-04-26,
Tablet,1,25.56,Online,TX301180,25.56,154,Male,2022-05-22,
Desk,6,298.28,Credit Card,TX301181,1789.68,68,Male,2023-05-14,
Desk,7,372.01,Cash,TX301182,2604.07,116,Male,2022-09-27,
Desk,1,117.04,Online,TX301183,117.04,116,Male,2022-04-21,
Printer,6,153.29,Debit Card,TX301184,919.74,91,Female,2023-06-19,
Desk,4,130.3,Online,TX301185,521.2,68,Female,2022-09-17,
Chair,8,263.16,Online,TX301186,2105.28,77,Female,2022-02-23,
Printer,8,254.66,Debit Card,TX301187,2037.28,134,Female,2023-11-30,
Desk,5,32.6,Credit Card,TX301188,163,140,Female,2022-12-18,
Laptop,7,28.32,Cash,TX301189,198.24,141,Female,2022-06-03,
Phone,3,188.67,Cash,TX301190,566.01,100,Female,2023-05-23,
Monitor,5,123.41,Gift Card,TX301191,617.05,35,Male,2023-07-06,
Printer,4,296.67,Cash,TX301192,1186.68,22,Female,2023-10-31,
Chair,8,205.08,Cash,TX301193,1640.64,152,Male,2022-12-31,
Laptop,1,61.21,Cash,TX301194,61.21,137,Male,2022-09-28,
Monitor,8,160.45,Credit Card,TX301195,1283.6,137,Female,2023-08-13,
Chair,6,339.61,Cash,TX301196,2037.66,29,Male,2023-04-13,
Tablet,7,136.57,Cash,TX301197,955.99,134,Male,2023-03-29,
Desk,5,117.18,Debit Card,TX301198,585.9,79,Male,2023-11-12,
Desk,7,310.19,Online,TX301199,2171.33,39,Female,2022-02-12,
Phone,5,143.27,Online,TX301200,716.35,147,Male,2023-05-14,
Phone,5,205.46,Gift Card,TX301201,1027.3,67,Male,2022-06-29,
Desk,8,269.41,Debit Card,TX301202,2155.28,93,Female,2023-03-11,
Tablet,9,22.41,Gift Card,TX301203,201.69,98,Male,2023-09-19,
Printer,8,189.34,Debit Card,TX301204,1514.72,46,Female,2022-11-29,
Laptop,8,125.02,Debit Card,TX301205,1000.16,150,Male,2022-12-21,
Phone,10,116.36,Cash,TX301206,1163.6,105,Female,2022-11-03,
Phone,3,122.4,Online,TX301207,367.2,81,Male,2022-06-18,
Desk,4,143.65,Cash,TX301208,574.6,105,Female,2022-09-17,
Phone,7,270.53,Debit Card,TX301209,1893.71,22,Male,2022-10-13,
Monitor,1,322.36,Cash,TX301210,322.36,153,Male,2022-12-01,
Phone,7,155.29,Debit Card,TX301211,1087.03,148,Male,2022-07-10,
Printer,6,56.79,Online,TX301212,340.74,127,Female,2022-07-20,
Tablet,8,263.28,Gift Card,TX301213,2106.24,32,Male,2023-07-05,
Chair,7,55.57,Debit Card,TX301214,388.99,91,Female,2023-01-26,
Desk,2,30.24,Debit Card,TX301215,60.48,105,Female,2023-08-20,
Laptop,2,346.3,Cash,TX301216,692.6,90,Male,2022-04-08,
Phone,10,262.02,Credit Card,TX301217,2620.2,19,Female,2022-08-04,
Monitor,9,311.86,Gift Card,TX301218,2806.74,146,Male,2023-12-23,
Printer,4,85.86,Credit Card,TX301219,343.44,133,Female,2023-10-28,
Laptop,2,355.75,Credit Card,TX301220,711.5,52,Female,2022-04-03,
Monitor,6,76.48,Debit Card,TX301221,458.88,133,Male,2023-09-27,
Printer,10,117.78,Gift Card,TX301222,1177.8,45,Male,2022-04-09,
Printer,6,274.1,Gift Card,TX301223,1644.6,30,Female,2023-07-23,
Phone,3,138.16,Cash,TX301224,414.48,85,Female,2023-09-21,
Phone,7,168.85,Online,TX301225,1181.95,52,Male,2022-06-17,
Tablet,6,226.46,Debit Card,TX301226,1358.76,17,Female,2022-05-02,
Laptop,2,44.04,Debit Card,TX301227,88.08,127,Male,2022-04-10,
Laptop,10,132.39,Credit Card,TX301228,1323.9,70,Female,2023-10-16,
Laptop,10,82.02,Debit Card,TX301229,820.2,106,Male,2023-12-17,
Tablet,1,252.48,Debit Card,TX301230,252.48,41,Male,2023-02-23,
Printer,4,311.86,Cash,TX301231,1247.44,53,Male,2023-10-06,
Laptop,7,125.94,Gift Card,TX301232,881.58,16,Male,2023-07-10,
Tablet,9,137.04,Debit Card,TX301233,1233.36,74,Male,2023-08-07,
Monitor,2,219.9,Gift Card,TX301234,439.8,107,Female,2023-12-01,
Monitor,7,125.84,Credit Card,TX301235,880.88,120,Male,2023-11-16,
Monitor,8,351.63,Credit Card,TX301236,2813.04,132,Male,2022-04-29,
Chair,2,103.88,Gift Card,TX301237,207.76,91,Male,2022-06-09,
Monitor,2,291.48,Debit Card,TX301238,582.96,94,Male,2023-03-21,
Desk,6,9.48,Online,TX301239,56.88,105,Female,2023-06-19,
Desk,9,255.96,Online,TX301240,2303.64,130,Female,2023-06-01,
Printer,9,370.31,Online,TX301241,3332.79,92,Male,2023-07-15,
Monitor,7,97.86,Credit Card,TX301242,685.02,35,Male,2023-11-30,
Laptop,9,247.25,Gift Card,TX301243,2225.25,109,Male,2023-06-15,
Printer,2,215.61,Debit Card,TX301244,431.22,95,Male,2022-05-22,
Chair,5,64.05,Cash,TX301245,320.25,75,Female,2022-10-25,
Monitor,9,25.13,Credit Card,TX301246,226.17,89,Female,2022-12-04,
Laptop,3,62.74,Credit Card,TX301247,188.22,36,Female,2023-04-17,
Tablet,7,152.62,Gift Card,TX301248,1068.34,31,Female,2022-03-08,
Desk,4,96.21,Cash,TX301249,384.84,139,Male,2023-07-03,
Printer,6,34.02,Online,TX301250,204.12,46,Female,2022-09-20,
Monitor,3,372.33,Debit Card,TX301251,1116.99,117,Female,2023-07-18,
Monitor,7,291.13,Credit Card,TX301252,2037.91,80,Male,2023-10-17,
Laptop,6,370.61,Debit Card,TX301253,2223.66,32,Female,2022-09-14,
Phone,7,73,Credit Card,TX301254,511,154,Male,2023-01-10,
Printer,4,95.77,Credit Card,TX301255,383.08,66,Female,2023-12-03,
Chair,8,142.71,Credit Card,TX301256,1141.68,140,Male,2023-04-24,
Laptop,4,258.23,Debit Card,TX301257,1032.92,5,Female,2022-02-05,
Printer,10,10.26,Gift Card,TX301258,102.6,37,Male,2022-08-13,
Chair,6,186.47,Online,TX301259,1118.82,58,Female,2022-11-08,
Tablet,5,366.33,Cash,TX301260,1831.65,62,Male,2023-06-01,
Tablet,1,140.06,Cash,TX301261,140.06,19,Female,2022-06-05,
Phone,5,214.22,Debit Card,TX301262,1071.1,79,Female,2023-09-16,
Laptop,5,99.54,Credit Card,TX301263,497.7,149,Female,2022-11-02,
Laptop,8,258.17,Credit Card,TX301264,2065.36,42,Male,2022-01-14,
Tablet,8,269.15,Cash,TX301265,2153.2,118,Male,2023-04-11,
Tablet,6,206.93,Online,TX301266,1241.58,148,Male,2022-01-04,
Chair,4,380.5,Cash,TX301267,1522,2,Male,2023-09-21,
Desk,1,170.79,Cash,TX301268,170.79,63,Male,2023-09-26,
Tablet,8,263.04,Gift Card,TX301269,2104.32,134,Female,2023-10-15,
Chair,8,228.64,Gift Card,TX301270,1829.12,82,Male,2022-02-21,
Phone,9,356.43,Debit Card,TX301271,3207.87,101,Male,2022-07-13,
Printer,8,279.96,Online,TX301272,2239.68,122,Male,2023-11-11,
Desk,9,49.73,Debit Card,TX301273,447.57,109,Male,2022-05-16,
Tablet,3,372.86,Cash,TX301274,1118.58,37,Male,2023-06-14,
Monitor,3,183.66,Online,TX301275,550.98,70,Female,2023-05-19,
Printer,6,119.43,Debit Card,TX301276,716.58,84,Male,2022-11-01,
Desk,6,282.93,Gift Card,TX301277,1697.58,155,Female,2022-10-16,
Tablet,9,246.69,Cash,TX301278,2220.21,32,Male,2023-08-28,
Tablet,7,269.45,Gift Card,TX301279,1886.15,54,Female,2023-04-22,
Printer,6,346,Cash,TX301280,2076,58,Female,2023-06-22,
Desk,8,272.6,Online,TX301281,2180.8,98,Female,2022-06-07,
Printer,9,17.85,Cash,TX301282,160.65,90,Female,2023-01-31,
Tablet,10,368.15,Cash,TX301283,3681.5,145,Female,2022-08-15,
Chair,7,253.26,Cash,TX301284,1772.82,72,Female,2023-09-23,
Chair,1,109.97,Credit Card,TX301285,109.97,145,Female,2022-03-08,
Phone,9,94.96,Online,TX301286,854.64,71,Female,2022-03-29,
Tablet,8,267.13,Online,TX301287,2137.04,90,Male,2022-11-03,
Chair,2,393.8,Cash,TX301288,787.6,99,Male,2023-12-11,
Chair,9,175.22,Gift Card,TX301289,1576.98,24,Female,2022-12-10,
Printer,3,104.72,Gift Card,TX301290,314.16,108,Male,2022-05-31,
Laptop,1,231.89,Gift Card,TX301291,231.89,74,Male,2023-01-10,
Laptop,3,140.36,Credit Card,TX301292,421.08,10,Female,2022-03-21,
Chair,6,206.9,Cash,TX301293,1241.4,10,Female,2023-10-05,
Monitor,8,227.59,Online,TX301294,1820.72,154,Female,2023-11-02,
Tablet,7,34.52,Credit Card,TX301295,241.64,58,Female,2022-05-03,
Laptop,3,15.01,Gift Card,TX301296,45.03,23,Female,2023-02-20,
Laptop,4,149.8,Debit Card,TX301297,599.2,20,Female,2023-10-25,
Tablet,10,69.23,Online,TX301298,692.3,30,Male,2022-08-06,
Monitor,5,264.75,Debit Card,TX301299,1323.75,48,Female,2022-02-05,
Chair,8,8.98,Cash,TX301300,71.84,51,Female,2022-01-08,
Monitor,10,116.92,Gift Card,TX301301,1169.2,77,Male,2022-05-01,
Monitor,8,286.52,Credit Card,TX301302,2292.16,121,Female,2022-11-18,
Tablet,10,272.01,Gift Card,TX301303,2720.1,105,Female,2023-08-30,
Chair,4,382.19,Debit Card,TX301304,1528.76,32,Female,2023-08-11,
Phone,4,374.29,Cash,TX301305,1497.16,2,Male,2023-09-23,
Monitor,8,148.34,Credit Card,TX301306,1186.72,4,Female,2023-07-17,
Tablet,7,197.82,Online,TX301307,1384.74,139,Female,2023-04-05,
Printer,2,309.61,Gift Card,TX301308,619.22,51,Female,2022-10-09,
Chair,5,195.89,Online,TX301309,979.45,47,Male,2023-02-28,
Tablet,3,10.99,Gift Card,TX301310,32.97,119,Female,2022-05-12,
Desk,7,253.16,Cash,TX301311,1772.12,6,Female,2023-05-24,
Tablet,3,76.47,Online,TX301312,229.41,74,Male,2022-11-10,
Laptop,1,11.77,Online,TX301313,11.77,133,Male,2022-05-04,
Laptop,6,223.9,Debit Card,TX301314,1343.4,141,Female,2023-09-11,
Laptop,4,249.73,Credit Card,TX301315,998.92,52,Male,2023-10-09,
Printer,4,121.41,Gift Card,TX301316,485.64,47,Male,2022-09-07,
Laptop,9,299.02,Gift Card,TX301317,2691.18,155,Female,2022-09-16,
Tablet,1,99.54,Cash,TX301318,99.54,131,Female,2023-12-12,
Tablet,2,73.85,Cash,TX301319,147.7,143,Male,2022-10-25,
Printer,9,378.41,Debit Card,TX301320,3405.69,151,Male,2022-09-17,
Monitor,9,73.88,Cash,TX301321,664.92,83,Male,2023-11-20,
Monitor,5,168.94,Debit Card,TX301322,844.7,130,Female,2022-11-11,
Tablet,2,368.37,Gift Card,TX301323,736.74,146,Male,2023-09-03,
Phone,1,388.73,Gift Card,TX301324,388.73,107,Male,2022-11-28,
Phone,5,393.72,Credit Card,TX301325,1968.6,126,Male,2023-09-09,
Laptop,10,10.58,Gift Card,TX301326,105.8,141,Female,2022-09-15,
Monitor,6,344.74,Online,TX301327,2068.44,66,Female,2022-09-30,
Laptop,6,64.1,Debit Card,TX301328,384.6,24,Female,2023-09-17,
Laptop,5,203.39,Debit Card,TX301329,1016.95,115,Female,2023-11-08,
Printer,3,175.8,Gift Card,TX301330,527.4,57,Male,2023-11-02,
Printer,5,343.61,Debit Card,TX301331,1718.05,137,Female,2022-09-11,
Tablet,5,364.79,Credit Card,TX301332,1823.95,108,Female,2023-12-03,
Printer,9,92.12,Credit Card,TX301333,829.08,150,Female,2022-10-26,
Chair,4,129.89,Credit Card,TX301334,519.56,99,Female,2023-12-27,
Tablet,4,354.63,Credit Card,TX301335,1418.52,41,Male,2022-09-26,
Phone,4,115.36,Cash,TX301336,461.44,130,Male,2022-10-09,
Chair,5,20.36,Cash,TX301337,101.8,72,Female,2023-09-07,
Printer,2,89.15,Online,TX301338,178.3,21,Male,2022-12-02,
Laptop,10,326.45,Gift Card,TX301339,3264.5,13,Male,2022-11-21,
Tablet,9,224.31,Debit Card,TX301340,2018.79,20,Male,2023-10-18,
Desk,1,221.96,Cash,TX301341,221.96,31,Female,2023-10-01,
Tablet,3,376.76,Debit Card,TX301342,1130.28,97,Male,2022-10-25,
Chair,8,152.29,Credit Card,TX301343,1218.32,44,Male,2023-12-27,
Desk,2,98.37,Debit Card,TX301344,196.74,6,Female,2023-09-16,
Desk,10,262.33,Gift Card,TX301345,2623.3,60,Male,2023-10-23,
Tablet,10,207.55,Cash,TX301346,2075.5,48,Male,2023-10-07,
Monitor,1,67.34,Cash,TX301347,67.34,18,Female,2022-10-11,
Printer,3,346.35,Cash,TX301348,1039.05,71,Male,2022-12-30,
Phone,1,124.46,Online,TX301349,124.46,61,Male,2022-12-01,
Desk,2,298.99,Credit Card,TX301350,597.98,54,Male,2022-12-20,
Monitor,1,318.83,Debit Card,TX301351,318.83,81,Male,2023-12-21,
Laptop,4,107.64,Online,TX301352,430.56,70,Female,2022-09-12,
Phone,5,96.13,Online,TX301353,480.65,21,Female,2023-10-20,
Printer,3,377.63,Online,TX301354,1132.89,96,Female,2022-10-01,
Tablet,6,115.95,Credit Card,TX301355,695.7,111,Male,2022-09-22,
Phone,8,80.38,Online,TX301356,643.04,43,Female,2022-09-07,
Monitor,9,387.83,Gift Card,TX301357,3490.47,92,Male,2023-12-29,
Tablet,8,142.2,Cash,TX301358,1137.6,116,Male,2023-10-11,
Monitor,8,221.86,Credit Card,TX301359,1774.88,75,Male,2023-12-01,
Phone,3,331.95,Credit Card,TX301360,995.85,73,Female,2022-12-31,
Phone,10,109.91,Debit Card,TX301361,1099.1,107,Male,2022-10-13,
Monitor,5,386.16,Cash,TX301362,1930.8,24,Female,2023-10-09,
Chair,6,202.43,Online,TX301363,1214.58,130,Male,2023-10-09,
Phone,5,249.96,Cash,TX301364,1249.8,129,Male,2022-10-25,
Chair,8,22.18,Debit Card,TX301365,177.44,45,Female,2022-11-26,
Laptop,5,398.19,Gift Card,TX301366,1990.95,124,Male,2022-09-11,
Monitor,7,61.81,Credit Card,TX301367,432.67,24,Female,2022-11-21,
Chair,6,120.36,Online,TX301368,722.16,18,Male,2022-10-31,
Monitor,1,371.02,Online,TX301369,371.02,110,Female,2022-09-30,
Tablet,9,67.98,Credit Card,TX301370,611.82,49,Male,2022-09-30,
Monitor,7,194.84,Online,TX301371,1363.88,73,Male,2022-12-03,
Chair,2,301.23,Online,TX301372,602.46,103,Female,2023-10-11,
Chair,6,284.08,Debit Card,TX301373,1704.48,98,Male,2022-09-18,
Laptop,4,220.45,Cash,TX301374,881.8,28,Female,2022-09-01,
Desk,5,254.06,Online,TX301375,1270.3,60,Female,2023-11-28,
Printer,6,194.11,Online,TX301376,1164.66,86,Male,2023-10-01,
Monitor,4,324.28,Gift Card,TX301377,1297.12,30,Male,2023-11-30,
Monitor,1,390.76,Online,TX301378,390.76,54,Female,2022-12-28,
Printer,3,24.64,Credit Card,TX301379,73.92,104,Female,2023-11-12,
Printer,1,263.09,Online,TX301380,263.09,132,Male,2023-10-01,
Printer,6,345.68,Cash,TX301381,2074.08,87,Male,2022-09-10,
Desk,1,197.46,Credit Card,TX301382,197.46,85,Male,2023-09-08,
Printer,7,285.29,Credit Card,TX301383,1997.03,82,Female,2023-10-28,
Phone,9,265.26,Gift Card,TX301384,2387.34,2,Female,2022-09-10,
Laptop,9,86.8,Gift Card,TX301385,781.2,49,Male,2023-09-14,
Phone,5,128.22,Debit Card,TX301386,641.1,78,Female,2022-10-25,
Phone,4,217.45,Credit Card,TX301387,869.8,96,Female,2022-12-16,
Desk,2,27.39,Cash,TX301388,54.78,86,Male,2023-11-22,
Laptop,7,293.82,Online,TX301389,2056.74,14,Male,2023-11-07,
Monitor,4,310.24,Debit Card,TX301390,1240.96,139,Female,2022-09-16,
Printer,8,339.18,Cash,TX301391,2713.44,106,Male,2022-11-13,
Printer,8,118.09,Credit Card,TX301392,944.72,2,Female,2022-12-29,
Tablet,8,138.79,Online,TX301393,1110.32,57,Male,2023-11-10,
Printer,8,264.55,Debit Card,TX301394,2116.4,72,Female,2022-10-08,
Desk,3,396.2,Debit Card,TX301395,1188.6,141,Female,2023-12-08,
Tablet,4,22.53,Cash,TX301396,90.12,75,Female,2022-09-24,
Phone,8,343.26,Credit Card,TX301397,2746.08,29,Female,2023-12-01,
Laptop,10,6.88,Gift Card,TX301398,68.8,108,Female,2023-11-23,
Phone,4,361.29,Debit Card,TX301399,1445.16,66,Female,2023-09-01,
Phone,8,21.46,Credit Card,TX301400,171.68,30,Female,2023-11-26,
Tablet,1,14.39,Gift Card,TX301401,14.39,30,Female,2022-09-04,
Tablet,8,213.66,Online,TX301402,1709.28,78,Female,2023-10-25,
Tablet,9,148.82,Gift Card,TX301403,1339.38,56,Female,2023-12-14,
Phone,2,222.24,Credit Card,TX301404,444.48,75,Female,2022-10-13,
Tablet,1,126.75,Credit Card,TX301405,126.75,29,Female,2022-10-19,
Desk,10,5.01,Cash,TX301406,50.1,73,Female,2023-09-21,
Printer,7,21.35,Gift Card,TX301407,149.45,52,Male,2022-10-21,
Monitor,4,35.97,Debit Card,TX301408,143.88,25,Male,2023-09-22,
Chair,7,88.35,Credit Card,TX301409,618.45,102,Male,2023-12-22,
Tablet,10,65.43,Debit Card,TX301410,654.3,145,Female,2022-11-02,
Monitor,10,111.29,Credit Card,TX301411,1112.9,9,Female,2023-09-29,
Monitor,4,61.35,Debit Card,TX301412,245.4,150,Male,2022-10-19,
Tablet,9,62.14,Debit Card,TX301413,559.26,79,Male,2022-10-01,
Tablet,8,259.17,Credit Card,TX301414,2073.36,21,Male,2022-09-12,
Laptop,10,78.33,Gift Card,TX301415,783.3,26,Female,2022-12-22,
Printer,6,374.8,Cash,TX301416,2248.8,44,Female,2023-09-29,
Chair,4,30.68,Cash,TX301417,122.72,116,Female,2022-10-11,
Phone,10,324.62,Gift Card,TX301418,3246.2,140,Female,2023-09-25,
Phone,2,259.89,Credit Card,TX301419,519.78,130,Female,2022-12-31,
Monitor,3,51.13,Debit Card,TX301420,153.39,20,Female,2023-11-24,
Laptop,10,138.8,Online,TX301421,1388,74,Female,2022-10-23,
Printer,7,94.41,Debit Card,TX301422,660.87,85,Male,2022-10-21,
Desk,8,284.04,Debit Card,TX301423,2272.32,78,Male,2023-09-19,
Laptop,1,397.79,Cash,TX301424,397.79,19,Male,2022-10-01,
Tablet,5,255.76,Cash,TX301425,1278.8,148,Male,2022-10-13,
Desk,9,106.58,Gift Card,TX301426,959.22,108,Female,2023-12-19,
Printer,3,19.16,Credit Card,TX301427,57.48,41,Female,2023-10-06,
Desk,4,58.36,Cash,TX301428,233.44,26,Female,2023-09-10,
Phone,6,59.09,Debit Card,TX301429,354.54,119,Female,2023-09-28,
Desk,8,129.8,Online,TX301430,1038.4,144,Male,2022-11-24,
Tablet,6,368.76,Gift Card,TX301431,2212.56,13,Male,2023-12-22,
Printer,6,372.35,Debit Card,TX301432,2234.1,30,Male,2023-10-25,
Laptop,7,205.34,Online,TX301433,1437.38,83,Male,2023-11-16,
Desk,2,360.62,Cash,TX301434,721.24,122,Male,2022-12-31,
Printer,2,92.46,Debit Card,TX301435,184.92,121,Male,2022-09-22,
Desk,5,270.68,Credit Card,TX301436,1353.4,110,Female,2023-11-13,
Tablet,6,111.11,Debit Card,TX301437,666.66,63,Female,2022-10-05,
Tablet,9,46.66,Cash,TX301438,419.94,150,Female,2023-12-31,
Laptop,2,264.18,Online,TX301439,528.36,12,Female,2023-10-17,
Monitor,3,245.07,Credit Card,TX301440,735.21,38,Female,2023-11-11,
Chair,10,186.28,Gift Card,TX301441,1862.8,124,Female,2022-12-14,
Desk,10,314.97,Cash,TX301442,3149.7,87,Female,2023-09-05,
Printer,2,241.93,Cash,TX301443,483.86,88,Female,2022-10-02,
Printer,7,149.77,Debit Card,TX301444,1048.39,51,Female,2023-10-16,
Monitor,5,353.76,Gift Card,TX301445,1768.8,93,Female,2023-10-29,
Phone,3,74.84,Debit Card,TX301446,224.52,15,Female,2023-09-12,
Phone,2,121.05,Credit Card,TX301447,242.1,137,Female,2023-10-27,
Tablet,7,277.36,Debit Card,TX301448,1941.52,101,Male,2022-11-12,
Desk,9,330.57,Gift Card,TX301449,2975.13,101,Male,2022-09-10,
Tablet,4,49.38,Gift Card,TX301450,197.52,88,Male,2022-10-07,
Laptop,6,200.88,Cash,TX301451,1205.28,35,Male,2023-11-25,
Chair,6,348.36,Debit Card,TX301452,2090.16,72,Male,2023-12-10,
Laptop,3,335.86,Online,TX301453,1007.58,117,Male,2022-10-24,
Tablet,5,31.82,Gift Card,TX301454,159.1,121,Male,2023-10-07,
Monitor,9,104.52,Online,TX301455,940.68,107,Male,2023-09-13,
Printer,3,275.63,Debit Card,TX301456,826.89,65,Female,2022-10-30,
Phone,6,296.97,Debit Card,TX301457,1781.82,137,Female,2023-12-06,
Monitor,5,331.32,Debit Card,TX301458,1656.6,122,Male,2023-12-12,
Printer,2,51.53,Cash,TX301459,103.06,118,Male,2023-12-23,
Desk,2,271.74,Cash,TX301460,543.48,19,Female,2022-10-10,
Phone,2,293.07,Credit Card,TX301461,586.14,64,Female,2022-11-24,
Printer,7,361.77,Gift Card,TX301462,2532.39,43,Female,2023-12-29,
Tablet,6,272.26,Gift Card,TX301463,1633.56,34,Female,2023-12-06,
Chair,6,104.02,Debit Card,TX301464,624.12,93,Female,2022-12-31,
Desk,5,357.77,Debit Card,TX301465,1788.85,144,Female,2023-11-10,
Monitor,3,362.96,Online,TX301466,1088.88,117,Female,2023-12-30,
Printer,3,20.37,Debit Card,TX301467,61.11,117,Female,2023-10-23,
Desk,9,278.29,Cash,TX301468,2504.61,71,Male,2023-10-29,
Phone,8,127.29,Debit Card,TX301469,1018.32,108,Female,2023-10-21,
Phone,10,364.16,Online,TX301470,3641.6,144,Female,2023-09-17,
Tablet,3,122.45,Credit Card,TX301471,367.35,17,Male,2022-10-22,
